region,timestamp,metric,value,unit
NSW1,2025-07-26 15:00:00+10:00,price,84.385,$/MWh
NSW1,2025-07-26 16:00:00+10:00,price,91.498333,$/MWh
NSW1,2025-07-26 17:00:00+10:00,price,85.12,$/MWh
NSW1,2025-07-26 18:00:00+10:00,price,85.799167,$/MWh
NSW1,2025-07-26 19:00:00+10:00,price,83.049167,$/MWh
NSW1,2025-07-26 20:00:00+10:00,price,83.795833,$/MWh
NSW1,2025-07-26 21:00:00+10:00,price,80.675,$/MWh
NSW1,2025-07-26 22:00:00+10:00,price,80.92,$/MWh
NSW1,2025-07-26 23:00:00+10:00,price,75.795,$/MWh
NSW1,2025-07-27 00:00:00+10:00,price,73.245,$/MWh
NSW1,2025-07-27 01:00:00+10:00,price,58.165833,$/MWh
NSW1,2025-07-27 02:00:00+10:00,price,56.995833,$/MWh
NSW1,2025-07-27 03:00:00+10:00,price,56.819167,$/MWh
NSW1,2025-07-27 04:00:00+10:00,price,56.78,$/MWh
NSW1,2025-07-27 05:00:00+10:00,price,58.320833,$/MWh
NSW1,2025-07-27 06:00:00+10:00,price,56.785833,$/MWh
NSW1,2025-07-27 07:00:00+10:00,price,57.280833,$/MWh
NSW1,2025-07-27 08:00:00+10:00,price,45.38,$/MWh
NSW1,2025-07-27 09:00:00+10:00,price,35.14,$/MWh
NSW1,2025-07-27 10:00:00+10:00,price,9.7208333,$/MWh
NSW1,2025-07-27 11:00:00+10:00,price,4.4658333,$/MWh
NSW1,2025-07-27 12:00:00+10:00,price,2.2391667,$/MWh
NSW1,2025-07-27 13:00:00+10:00,price,21.875833,$/MWh
NSW1,2025-07-27 14:00:00+10:00,price,41.218333,$/MWh
NSW1,2025-07-27 15:00:00+10:00,price,44.565,$/MWh
NSW1,2025-07-27 16:00:00+10:00,price,51.549167,$/MWh
NSW1,2025-07-27 17:00:00+10:00,price,78.791667,$/MWh
NSW1,2025-07-27 18:00:00+10:00,price,77.98,$/MWh
NSW1,2025-07-27 19:00:00+10:00,price,73.868333,$/MWh
NSW1,2025-07-27 20:00:00+10:00,price,74.33,$/MWh
NSW1,2025-07-27 21:00:00+10:00,price,62.029167,$/MWh
NSW1,2025-07-27 22:00:00+10:00,price,55.511667,$/MWh
NSW1,2025-07-27 23:00:00+10:00,price,57.7625,$/MWh
NSW1,2025-07-28 00:00:00+10:00,price,61.0775,$/MWh
NSW1,2025-07-28 01:00:00+10:00,price,57.11,$/MWh
NSW1,2025-07-28 02:00:00+10:00,price,56.3375,$/MWh
NSW1,2025-07-28 03:00:00+10:00,price,53.226667,$/MWh
NSW1,2025-07-28 04:00:00+10:00,price,57.651667,$/MWh
NSW1,2025-07-28 05:00:00+10:00,price,63.175833,$/MWh
NSW1,2025-07-28 06:00:00+10:00,price,80.364167,$/MWh
NSW1,2025-07-28 07:00:00+10:00,price,91.5125,$/MWh
NSW1,2025-07-28 08:00:00+10:00,price,36.3675,$/MWh
NSW1,2025-07-28 09:00:00+10:00,price,21.919167,$/MWh
NSW1,2025-07-28 10:00:00+10:00,price,1.7725,$/MWh
NSW1,2025-07-28 11:00:00+10:00,price,-3.3241667,$/MWh
NSW1,2025-07-28 12:00:00+10:00,price,-2.0308333,$/MWh
NSW1,2025-07-28 13:00:00+10:00,price,9.8866667,$/MWh
NSW1,2025-07-28 14:00:00+10:00,price,13.266667,$/MWh
NSW1,2025-07-28 15:00:00+10:00,price,19.816667,$/MWh
NSW1,2025-07-28 16:00:00+10:00,price,81.1425,$/MWh
NSW1,2025-07-28 17:00:00+10:00,price,159.02917,$/MWh
NSW1,2025-07-28 18:00:00+10:00,price,194.07833,$/MWh
NSW1,2025-07-28 19:00:00+10:00,price,187.4775,$/MWh
NSW1,2025-07-28 20:00:00+10:00,price,195.18333,$/MWh
NSW1,2025-07-28 21:00:00+10:00,price,132.36833,$/MWh
NSW1,2025-07-28 22:00:00+10:00,price,126.78167,$/MWh
NSW1,2025-07-28 23:00:00+10:00,price,105.53167,$/MWh
NSW1,2025-07-29 00:00:00+10:00,price,103.37917,$/MWh
NSW1,2025-07-29 01:00:00+10:00,price,91.2625,$/MWh
NSW1,2025-07-29 02:00:00+10:00,price,84.6175,$/MWh
NSW1,2025-07-29 03:00:00+10:00,price,88.154167,$/MWh
NSW1,2025-07-29 04:00:00+10:00,price,104.3375,$/MWh
NSW1,2025-07-29 05:00:00+10:00,price,134.025,$/MWh
NSW1,2025-07-29 06:00:00+10:00,price,256.44333,$/MWh
NSW1,2025-07-29 07:00:00+10:00,price,239.67417,$/MWh
NSW1,2025-07-29 08:00:00+10:00,price,81.526667,$/MWh
NSW1,2025-07-29 09:00:00+10:00,price,69.343333,$/MWh
NSW1,2025-07-29 10:00:00+10:00,price,27.498333,$/MWh
NSW1,2025-07-29 11:00:00+10:00,price,46.268333,$/MWh
NSW1,2025-07-29 12:00:00+10:00,price,79.2225,$/MWh
NSW1,2025-07-29 13:00:00+10:00,price,57.983333,$/MWh
NSW1,2025-07-29 14:00:00+10:00,price,114.18167,$/MWh
NSW1,2025-07-29 15:00:00+10:00,price,143.34667,$/MWh
NSW1,2025-07-29 16:00:00+10:00,price,303.5925,$/MWh
NSW1,2025-07-29 17:00:00+10:00,price,367.4375,$/MWh
NSW1,2025-07-29 18:00:00+10:00,price,323.19083,$/MWh
NSW1,2025-07-29 19:00:00+10:00,price,276.42417,$/MWh
NSW1,2025-07-29 20:00:00+10:00,price,282.79333,$/MWh
NSW1,2025-07-29 21:00:00+10:00,price,227.3225,$/MWh
NSW1,2025-07-29 22:00:00+10:00,price,234.05167,$/MWh
NSW1,2025-07-29 23:00:00+10:00,price,155.23583,$/MWh
NSW1,2025-07-30 00:00:00+10:00,price,144.99,$/MWh
NSW1,2025-07-30 01:00:00+10:00,price,130.33583,$/MWh
NSW1,2025-07-30 02:00:00+10:00,price,127.52667,$/MWh
NSW1,2025-07-30 03:00:00+10:00,price,117.24917,$/MWh
NSW1,2025-07-30 04:00:00+10:00,price,109.76167,$/MWh
NSW1,2025-07-30 05:00:00+10:00,price,114.76167,$/MWh
NSW1,2025-07-30 06:00:00+10:00,price,151.66583,$/MWh
NSW1,2025-07-30 07:00:00+10:00,price,268.48167,$/MWh
NSW1,2025-07-30 08:00:00+10:00,price,188.17167,$/MWh
NSW1,2025-07-30 09:00:00+10:00,price,96.840833,$/MWh
NSW1,2025-07-30 10:00:00+10:00,price,76.33,$/MWh
NSW1,2025-07-30 11:00:00+10:00,price,78.604167,$/MWh
NSW1,2025-07-30 12:00:00+10:00,price,91.465833,$/MWh
NSW1,2025-07-30 13:00:00+10:00,price,89.1225,$/MWh
NSW1,2025-07-30 14:00:00+10:00,price,90.744167,$/MWh
NSW1,2025-07-30 15:00:00+10:00,price,85.291667,$/MWh
NSW1,2025-07-30 16:00:00+10:00,price,123.05917,$/MWh
NSW1,2025-07-30 17:00:00+10:00,price,191.68,$/MWh
NSW1,2025-07-30 18:00:00+10:00,price,183.48583,$/MWh
NSW1,2025-07-30 19:00:00+10:00,price,139.36917,$/MWh
NSW1,2025-07-30 20:00:00+10:00,price,132.36583,$/MWh
NSW1,2025-07-30 21:00:00+10:00,price,112.83333,$/MWh
NSW1,2025-07-30 22:00:00+10:00,price,91.009167,$/MWh
NSW1,2025-07-30 23:00:00+10:00,price,85.5175,$/MWh
NSW1,2025-07-31 00:00:00+10:00,price,81.2425,$/MWh
NSW1,2025-07-31 01:00:00+10:00,price,72.2675,$/MWh
NSW1,2025-07-31 02:00:00+10:00,price,68.205,$/MWh
NSW1,2025-07-31 03:00:00+10:00,price,65.005,$/MWh
NSW1,2025-07-31 04:00:00+10:00,price,78.4225,$/MWh
NSW1,2025-07-31 05:00:00+10:00,price,82.1225,$/MWh
NSW1,2025-07-31 06:00:00+10:00,price,172.49667,$/MWh
NSW1,2025-07-31 07:00:00+10:00,price,258.2225,$/MWh
NSW1,2025-07-31 08:00:00+10:00,price,85.83,$/MWh
NSW1,2025-07-31 09:00:00+10:00,price,50.409167,$/MWh
NSW1,2025-07-31 10:00:00+10:00,price,22.2875,$/MWh
NSW1,2025-07-31 11:00:00+10:00,price,24.186667,$/MWh
NSW1,2025-07-31 12:00:00+10:00,price,23.528333,$/MWh
NSW1,2025-07-31 13:00:00+10:00,price,46.219167,$/MWh
NSW1,2025-07-31 14:00:00+10:00,price,68.565,$/MWh
NSW1,2025-07-31 15:00:00+10:00,price,93.899167,$/MWh
NSW1,2025-07-31 16:00:00+10:00,price,168.75833,$/MWh
NSW1,2025-07-31 17:00:00+10:00,price,287.10667,$/MWh
NSW1,2025-07-31 18:00:00+10:00,price,246.9125,$/MWh
NSW1,2025-07-31 19:00:00+10:00,price,193.49667,$/MWh
NSW1,2025-07-31 20:00:00+10:00,price,189.525,$/MWh
NSW1,2025-07-31 21:00:00+10:00,price,209.32,$/MWh
NSW1,2025-07-31 22:00:00+10:00,price,212.15583,$/MWh
NSW1,2025-07-31 23:00:00+10:00,price,163.66583,$/MWh
NSW1,2025-08-01 00:00:00+10:00,price,123.115,$/MWh
NSW1,2025-08-01 01:00:00+10:00,price,117.97667,$/MWh
NSW1,2025-08-01 02:00:00+10:00,price,123.66,$/MWh
NSW1,2025-08-01 03:00:00+10:00,price,135.79333,$/MWh
NSW1,2025-08-01 04:00:00+10:00,price,163.89917,$/MWh
NSW1,2025-08-01 05:00:00+10:00,price,220.74833,$/MWh
NSW1,2025-08-01 06:00:00+10:00,price,269.53417,$/MWh
NSW1,2025-08-01 07:00:00+10:00,price,301.68083,$/MWh
NSW1,2025-08-01 08:00:00+10:00,price,159.53833,$/MWh
NSW1,2025-08-01 09:00:00+10:00,price,124.7325,$/MWh
NSW1,2025-08-01 10:00:00+10:00,price,103.09833,$/MWh
NSW1,2025-08-01 11:00:00+10:00,price,84.261667,$/MWh
NSW1,2025-08-01 12:00:00+10:00,price,74.375,$/MWh
NSW1,2025-08-01 13:00:00+10:00,price,78.784167,$/MWh
NSW1,2025-08-01 14:00:00+10:00,price,89.215,$/MWh
NSW1,2025-08-01 15:00:00+10:00,price,92.15,$/MWh
NSW1,2025-08-01 16:00:00+10:00,price,172.7625,$/MWh
NSW1,2025-08-01 17:00:00+10:00,price,252.2125,$/MWh
NSW1,2025-08-01 18:00:00+10:00,price,211.79083,$/MWh
NSW1,2025-08-01 19:00:00+10:00,price,174.4525,$/MWh
NSW1,2025-08-01 20:00:00+10:00,price,160.25583,$/MWh
NSW1,2025-08-01 21:00:00+10:00,price,148.99583,$/MWh
NSW1,2025-08-01 22:00:00+10:00,price,176.5775,$/MWh
NSW1,2025-08-01 23:00:00+10:00,price,123.755,$/MWh
NSW1,2025-08-02 00:00:00+10:00,price,137.26667,$/MWh
NSW1,2025-08-02 01:00:00+10:00,price,129.80917,$/MWh
NSW1,2025-08-02 02:00:00+10:00,price,111.86833,$/MWh
NSW1,2025-08-02 03:00:00+10:00,price,103.60167,$/MWh
NSW1,2025-08-02 04:00:00+10:00,price,101.97,$/MWh
NSW1,2025-08-02 05:00:00+10:00,price,97.673333,$/MWh
NSW1,2025-08-02 06:00:00+10:00,price,116.62333,$/MWh
NSW1,2025-08-02 07:00:00+10:00,price,108.99083,$/MWh
NSW1,2025-08-02 08:00:00+10:00,price,75.819167,$/MWh
NSW1,2025-08-02 09:00:00+10:00,price,66.731667,$/MWh
NSW1,2025-08-02 10:00:00+10:00,price,60.913333,$/MWh
NSW1,2025-08-02 11:00:00+10:00,price,49.174167,$/MWh
NSW1,2025-08-02 12:00:00+10:00,price,75.7625,$/MWh
NSW1,2025-08-02 13:00:00+10:00,price,20.74,$/MWh
NSW1,2025-08-02 14:00:00+10:00,price,41.018333,$/MWh
NSW1,2025-08-02 15:00:00+10:00,price,50.506667,$/MWh
NSW1,2025-08-02 16:00:00+10:00,price,110.42333,$/MWh
NSW1,2025-08-02 17:00:00+10:00,price,195.58167,$/MWh
NSW1,2025-08-02 18:00:00+10:00,price,220.15083,$/MWh
NSW1,2025-08-02 19:00:00+10:00,price,192.71667,$/MWh
NSW1,2025-08-02 20:00:00+10:00,price,187.32333,$/MWh
NSW1,2025-08-02 21:00:00+10:00,price,191.635,$/MWh
NSW1,2025-08-02 22:00:00+10:00,price,189.40167,$/MWh
NSW1,2025-08-02 23:00:00+10:00,price,133.46333,$/MWh
NSW1,2025-08-03 00:00:00+10:00,price,108.38083,$/MWh
NSW1,2025-08-03 01:00:00+10:00,price,83.355833,$/MWh
NSW1,2025-08-03 02:00:00+10:00,price,76.265833,$/MWh
NSW1,2025-08-03 03:00:00+10:00,price,74.2675,$/MWh
NSW1,2025-08-03 04:00:00+10:00,price,75.8425,$/MWh
NSW1,2025-08-03 05:00:00+10:00,price,66.788333,$/MWh
NSW1,2025-08-03 06:00:00+10:00,price,72.025,$/MWh
NSW1,2025-08-03 07:00:00+10:00,price,55.1975,$/MWh
NSW1,2025-08-03 08:00:00+10:00,price,11.49,$/MWh
NSW1,2025-08-03 09:00:00+10:00,price,6.1,$/MWh
NSW1,2025-08-03 10:00:00+10:00,price,-7.3833333,$/MWh
NSW1,2025-08-03 11:00:00+10:00,price,-7.45,$/MWh
NSW1,2025-08-03 12:00:00+10:00,price,-13.1425,$/MWh
NSW1,2025-08-03 13:00:00+10:00,price,-7.5116667,$/MWh
NSW1,2025-08-03 14:00:00+10:00,price,0.53166667,$/MWh
NSW1,2025-08-03 15:00:00+10:00,price,17.724167,$/MWh
NSW1,2025-08-03 16:00:00+10:00,price,75.699167,$/MWh
NSW1,2025-08-03 17:00:00+10:00,price,165.79333,$/MWh
NSW1,2025-08-03 18:00:00+10:00,price,155.15167,$/MWh
NSW1,2025-08-03 19:00:00+10:00,price,117.37333,$/MWh
NSW1,2025-08-03 20:00:00+10:00,price,90.179167,$/MWh
NSW1,2025-08-03 21:00:00+10:00,price,76.7675,$/MWh
NSW1,2025-08-03 22:00:00+10:00,price,83.600833,$/MWh
NSW1,2025-08-03 23:00:00+10:00,price,78.49,$/MWh
NSW1,2025-08-04 00:00:00+10:00,price,76.753333,$/MWh
NSW1,2025-08-04 01:00:00+10:00,price,62.485,$/MWh
NSW1,2025-08-04 02:00:00+10:00,price,61.17,$/MWh
NSW1,2025-08-04 03:00:00+10:00,price,59.364167,$/MWh
NSW1,2025-08-04 04:00:00+10:00,price,70.421667,$/MWh
NSW1,2025-08-04 05:00:00+10:00,price,97.084167,$/MWh
NSW1,2025-08-04 06:00:00+10:00,price,152.505,$/MWh
NSW1,2025-08-04 07:00:00+10:00,price,130.59583,$/MWh
NSW1,2025-08-04 08:00:00+10:00,price,15.559167,$/MWh
NSW1,2025-08-04 09:00:00+10:00,price,18.858333,$/MWh
NSW1,2025-08-04 10:00:00+10:00,price,21.610833,$/MWh
NSW1,2025-08-04 11:00:00+10:00,price,40.496667,$/MWh
NSW1,2025-08-04 12:00:00+10:00,price,19.180833,$/MWh
NSW1,2025-08-04 13:00:00+10:00,price,-9.815,$/MWh
NSW1,2025-08-04 14:00:00+10:00,price,7.485,$/MWh
NSW1,2025-08-04 15:00:00+10:00,price,27.7125,$/MWh
NSW1,2025-08-04 16:00:00+10:00,price,84.320833,$/MWh
NSW1,2025-08-04 17:00:00+10:00,price,238.95167,$/MWh
NSW1,2025-08-04 18:00:00+10:00,price,244.73333,$/MWh
NSW1,2025-08-04 19:00:00+10:00,price,162.21417,$/MWh
NSW1,2025-08-04 20:00:00+10:00,price,158.99,$/MWh
NSW1,2025-08-04 21:00:00+10:00,price,124.01833,$/MWh
NSW1,2025-08-04 22:00:00+10:00,price,108.25833,$/MWh
NSW1,2025-08-04 23:00:00+10:00,price,99.056667,$/MWh
NSW1,2025-08-05 00:00:00+10:00,price,86.925,$/MWh
NSW1,2025-08-05 01:00:00+10:00,price,84.938333,$/MWh
NSW1,2025-08-05 02:00:00+10:00,price,83.299167,$/MWh
NSW1,2025-08-05 03:00:00+10:00,price,89.9,$/MWh
NSW1,2025-08-05 04:00:00+10:00,price,93.054167,$/MWh
NSW1,2025-08-05 05:00:00+10:00,price,90.5575,$/MWh
NSW1,2025-08-05 06:00:00+10:00,price,112.2875,$/MWh
NSW1,2025-08-05 07:00:00+10:00,price,90.648333,$/MWh
NSW1,2025-08-05 08:00:00+10:00,price,21.779167,$/MWh
NSW1,2025-08-05 09:00:00+10:00,price,6.1641667,$/MWh
NSW1,2025-08-05 10:00:00+10:00,price,-11.283333,$/MWh
NSW1,2025-08-05 11:00:00+10:00,price,-15.304167,$/MWh
NSW1,2025-08-05 12:00:00+10:00,price,-15.774167,$/MWh
NSW1,2025-08-05 13:00:00+10:00,price,-15.5025,$/MWh
NSW1,2025-08-05 14:00:00+10:00,price,-13.373333,$/MWh
NSW1,2025-08-05 15:00:00+10:00,price,-9.1008333,$/MWh
NSW1,2025-08-05 16:00:00+10:00,price,70.251667,$/MWh
NSW1,2025-08-05 17:00:00+10:00,price,184.0325,$/MWh
NSW1,2025-08-05 18:00:00+10:00,price,174.095,$/MWh
NSW1,2025-08-05 19:00:00+10:00,price,152.14667,$/MWh
NSW1,2025-08-05 20:00:00+10:00,price,119.59,$/MWh
NSW1,2025-08-05 21:00:00+10:00,price,87.361667,$/MWh
NSW1,2025-08-05 22:00:00+10:00,price,84.374167,$/MWh
NSW1,2025-08-05 23:00:00+10:00,price,85.028333,$/MWh
NSW1,2025-08-06 00:00:00+10:00,price,78.658333,$/MWh
NSW1,2025-08-06 01:00:00+10:00,price,75.8375,$/MWh
NSW1,2025-08-06 02:00:00+10:00,price,80.8825,$/MWh
NSW1,2025-08-06 03:00:00+10:00,price,78.145,$/MWh
NSW1,2025-08-06 04:00:00+10:00,price,79.1125,$/MWh
NSW1,2025-08-06 05:00:00+10:00,price,83.815833,$/MWh
NSW1,2025-08-06 06:00:00+10:00,price,182.3625,$/MWh
NSW1,2025-08-06 07:00:00+10:00,price,177.1075,$/MWh
NSW1,2025-08-06 08:00:00+10:00,price,18.763333,$/MWh
NSW1,2025-08-06 09:00:00+10:00,price,18.35,$/MWh
NSW1,2025-08-06 10:00:00+10:00,price,3.7183333,$/MWh
NSW1,2025-08-06 11:00:00+10:00,price,-6.6541667,$/MWh
NSW1,2025-08-06 12:00:00+10:00,price,-12.915833,$/MWh
NSW1,2025-08-06 13:00:00+10:00,price,-2.8925,$/MWh
NSW1,2025-08-06 14:00:00+10:00,price,13.908333,$/MWh
NSW1,2025-08-06 15:00:00+10:00,price,14.911667,$/MWh
NSW1,2025-08-06 16:00:00+10:00,price,163.29583,$/MWh
NSW1,2025-08-06 17:00:00+10:00,price,252.64917,$/MWh
NSW1,2025-08-06 18:00:00+10:00,price,288.2125,$/MWh
NSW1,2025-08-06 19:00:00+10:00,price,314.12167,$/MWh
NSW1,2025-08-06 20:00:00+10:00,price,290.11,$/MWh
NSW1,2025-08-06 21:00:00+10:00,price,251.475,$/MWh
NSW1,2025-08-06 22:00:00+10:00,price,236.2225,$/MWh
NSW1,2025-08-06 23:00:00+10:00,price,177.0875,$/MWh
NSW1,2025-08-07 00:00:00+10:00,price,146.94,$/MWh
NSW1,2025-08-07 01:00:00+10:00,price,149.12,$/MWh
NSW1,2025-08-07 02:00:00+10:00,price,113.25667,$/MWh
NSW1,2025-08-07 03:00:00+10:00,price,132.67,$/MWh
NSW1,2025-08-07 04:00:00+10:00,price,170.46417,$/MWh
NSW1,2025-08-07 05:00:00+10:00,price,245.97,$/MWh
NSW1,2025-08-07 06:00:00+10:00,price,290.03583,$/MWh
NSW1,2025-08-07 07:00:00+10:00,price,241.1525,$/MWh
NSW1,2025-08-07 08:00:00+10:00,price,110.20083,$/MWh
NSW1,2025-08-07 09:00:00+10:00,price,99.4425,$/MWh
NSW1,2025-08-07 10:00:00+10:00,price,72.081667,$/MWh
NSW1,2025-08-07 11:00:00+10:00,price,71.299167,$/MWh
NSW1,2025-08-07 12:00:00+10:00,price,79.826667,$/MWh
NSW1,2025-08-07 13:00:00+10:00,price,116.74917,$/MWh
NSW1,2025-08-07 14:00:00+10:00,price,113.6325,$/MWh
NSW1,2025-08-07 15:00:00+10:00,price,112.40833,$/MWh
NSW1,2025-08-07 16:00:00+10:00,price,183.08083,$/MWh
NSW1,2025-08-07 17:00:00+10:00,price,336.125,$/MWh
NSW1,2025-08-07 18:00:00+10:00,price,293.11333,$/MWh
NSW1,2025-08-07 19:00:00+10:00,price,240.78667,$/MWh
NSW1,2025-08-07 20:00:00+10:00,price,170.32833,$/MWh
NSW1,2025-08-07 21:00:00+10:00,price,153.42667,$/MWh
NSW1,2025-08-07 22:00:00+10:00,price,136.15917,$/MWh
NSW1,2025-08-07 23:00:00+10:00,price,107.86333,$/MWh
NSW1,2025-08-08 00:00:00+10:00,price,89.228333,$/MWh
NSW1,2025-08-08 01:00:00+10:00,price,85.5225,$/MWh
NSW1,2025-08-08 02:00:00+10:00,price,83.113333,$/MWh
NSW1,2025-08-08 03:00:00+10:00,price,74.3,$/MWh
NSW1,2025-08-08 04:00:00+10:00,price,71.2725,$/MWh
NSW1,2025-08-08 05:00:00+10:00,price,82.956667,$/MWh
NSW1,2025-08-08 06:00:00+10:00,price,111.97083,$/MWh
NSW1,2025-08-08 07:00:00+10:00,price,166.43917,$/MWh
NSW1,2025-08-08 08:00:00+10:00,price,113.58917,$/MWh
NSW1,2025-08-08 09:00:00+10:00,price,93.325833,$/MWh
NSW1,2025-08-08 10:00:00+10:00,price,81.434167,$/MWh
NSW1,2025-08-08 11:00:00+10:00,price,64.983333,$/MWh
NSW1,2025-08-08 12:00:00+10:00,price,60.064167,$/MWh
NSW1,2025-08-08 13:00:00+10:00,price,64.75,$/MWh
NSW1,2025-08-08 14:00:00+10:00,price,92.28,$/MWh
NSW1,2025-08-08 15:00:00+10:00,price,95.718333,$/MWh
NSW1,2025-08-08 16:00:00+10:00,price,125.25333,$/MWh
NSW1,2025-08-08 17:00:00+10:00,price,175.44917,$/MWh
NSW1,2025-08-08 18:00:00+10:00,price,172.775,$/MWh
NSW1,2025-08-08 19:00:00+10:00,price,144.2425,$/MWh
NSW1,2025-08-08 20:00:00+10:00,price,125.49333,$/MWh
NSW1,2025-08-08 21:00:00+10:00,price,107.98917,$/MWh
NSW1,2025-08-08 22:00:00+10:00,price,99.321667,$/MWh
NSW1,2025-08-08 23:00:00+10:00,price,90.3,$/MWh
NSW1,2025-08-09 00:00:00+10:00,price,83.7625,$/MWh
NSW1,2025-08-09 01:00:00+10:00,price,80.175833,$/MWh
NSW1,2025-08-09 02:00:00+10:00,price,75.2375,$/MWh
NSW1,2025-08-09 03:00:00+10:00,price,76.6125,$/MWh
NSW1,2025-08-09 04:00:00+10:00,price,77.496667,$/MWh
NSW1,2025-08-09 05:00:00+10:00,price,80.91,$/MWh
NSW1,2025-08-09 06:00:00+10:00,price,84.913333,$/MWh
NSW1,2025-08-09 07:00:00+10:00,price,81.2425,$/MWh
NSW1,2025-08-09 08:00:00+10:00,price,62.065833,$/MWh
NSW1,2025-08-09 09:00:00+10:00,price,53.905833,$/MWh
NSW1,2025-08-09 10:00:00+10:00,price,41.374167,$/MWh
NSW1,2025-08-09 11:00:00+10:00,price,30.221667,$/MWh
NSW1,2025-08-09 12:00:00+10:00,price,15.188333,$/MWh
NSW1,2025-08-09 13:00:00+10:00,price,31.230833,$/MWh
NSW1,2025-08-09 14:00:00+10:00,price,47.443333,$/MWh
NSW1,2025-08-09 15:00:00+10:00,price,52.546667,$/MWh
NSW1,2025-08-09 16:00:00+10:00,price,80.8825,$/MWh
NSW1,2025-08-09 17:00:00+10:00,price,155.90833,$/MWh
NSW1,2025-08-09 18:00:00+10:00,price,143.15083,$/MWh
NSW1,2025-08-09 19:00:00+10:00,price,123.4075,$/MWh
NSW1,2025-08-09 20:00:00+10:00,price,108.33833,$/MWh
NSW1,2025-08-09 21:00:00+10:00,price,104.7275,$/MWh
NSW1,2025-08-09 22:00:00+10:00,price,97.405833,$/MWh
NSW1,2025-08-09 23:00:00+10:00,price,93.570833,$/MWh
NSW1,2025-08-10 00:00:00+10:00,price,86.294167,$/MWh
NSW1,2025-08-10 01:00:00+10:00,price,84.180833,$/MWh
NSW1,2025-08-10 02:00:00+10:00,price,84.8925,$/MWh
NSW1,2025-08-10 03:00:00+10:00,price,84.764167,$/MWh
NSW1,2025-08-10 04:00:00+10:00,price,84.991667,$/MWh
NSW1,2025-08-10 05:00:00+10:00,price,93.894167,$/MWh
NSW1,2025-08-10 06:00:00+10:00,price,97.159167,$/MWh
NSW1,2025-08-10 07:00:00+10:00,price,45.8225,$/MWh
NSW1,2025-08-10 08:00:00+10:00,price,18.123333,$/MWh
NSW1,2025-08-10 09:00:00+10:00,price,16.650833,$/MWh
NSW1,2025-08-10 10:00:00+10:00,price,47.375833,$/MWh
NSW1,2025-08-10 11:00:00+10:00,price,37.164167,$/MWh
NSW1,2025-08-10 12:00:00+10:00,price,32.765,$/MWh
NSW1,2025-08-10 13:00:00+10:00,price,27.241667,$/MWh
NSW1,2025-08-10 14:00:00+10:00,price,17.125,$/MWh
NSW1,2025-08-10 15:00:00+10:00,price,29.8475,$/MWh
NSW1,2025-08-10 16:00:00+10:00,price,86.080833,$/MWh
NSW1,2025-08-10 17:00:00+10:00,price,169.89417,$/MWh
NSW1,2025-08-10 18:00:00+10:00,price,174.8425,$/MWh
NSW1,2025-08-10 19:00:00+10:00,price,139.48667,$/MWh
NSW1,2025-08-10 20:00:00+10:00,price,126.6775,$/MWh
NSW1,2025-08-10 21:00:00+10:00,price,99.49,$/MWh
NSW1,2025-08-10 22:00:00+10:00,price,83.224167,$/MWh
NSW1,2025-08-10 23:00:00+10:00,price,79.063333,$/MWh
NSW1,2025-08-11 00:00:00+10:00,price,72.963333,$/MWh
NSW1,2025-08-11 01:00:00+10:00,price,63.965833,$/MWh
NSW1,2025-08-11 02:00:00+10:00,price,69.498333,$/MWh
NSW1,2025-08-11 03:00:00+10:00,price,64.300833,$/MWh
NSW1,2025-08-11 04:00:00+10:00,price,82.200833,$/MWh
NSW1,2025-08-11 05:00:00+10:00,price,83.39,$/MWh
NSW1,2025-08-11 06:00:00+10:00,price,132.73167,$/MWh
NSW1,2025-08-11 07:00:00+10:00,price,125.5975,$/MWh
NSW1,2025-08-11 08:00:00+10:00,price,55.783333,$/MWh
NSW1,2025-08-11 09:00:00+10:00,price,58.369167,$/MWh
NSW1,2025-08-11 10:00:00+10:00,price,38.664167,$/MWh
NSW1,2025-08-11 11:00:00+10:00,price,49.536667,$/MWh
NSW1,2025-08-11 12:00:00+10:00,price,27.763333,$/MWh
NSW1,2025-08-11 13:00:00+10:00,price,24.6725,$/MWh
NSW1,2025-08-11 14:00:00+10:00,price,28.026667,$/MWh
NSW1,2025-08-11 15:00:00+10:00,price,42.6825,$/MWh
NSW1,2025-08-11 16:00:00+10:00,price,108.65667,$/MWh
NSW1,2025-08-11 17:00:00+10:00,price,208.55167,$/MWh
NSW1,2025-08-11 18:00:00+10:00,price,210.27833,$/MWh
NSW1,2025-08-11 19:00:00+10:00,price,170.63083,$/MWh
NSW1,2025-08-11 20:00:00+10:00,price,150.25417,$/MWh
NSW1,2025-08-11 21:00:00+10:00,price,104.32917,$/MWh
NSW1,2025-08-11 22:00:00+10:00,price,98.049167,$/MWh
NSW1,2025-08-11 23:00:00+10:00,price,91.3625,$/MWh
NSW1,2025-08-12 00:00:00+10:00,price,82.498333,$/MWh
NSW1,2025-08-12 01:00:00+10:00,price,80.731667,$/MWh
NSW1,2025-08-12 02:00:00+10:00,price,78.07,$/MWh
NSW1,2025-08-12 03:00:00+10:00,price,79.730833,$/MWh
NSW1,2025-08-12 04:00:00+10:00,price,76.441667,$/MWh
NSW1,2025-08-12 05:00:00+10:00,price,84.201667,$/MWh
NSW1,2025-08-12 06:00:00+10:00,price,129.80917,$/MWh
